Name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Strain,251_CP04618_S118,252_CP04618_S119,253_CP04618_S120,254_CP04618_S150,255_CP04618_merge,256_CP04618_S121,257_CP04618_merge,258_CP04618_merge,259_CP04618_S122,260_CP04618_S154,261_CP04618_S123,262_CP04618_S124,263_CP04618_S155,264_CP04618_S125,265_CP04618_S126,266_CP04618_S156,267_CP04618_merge,268_CP04618_S127,269_CP04618_S128,270_CP04618_merge,271_CP04618_merge,272_CP04618_S160,273_CP04618_S129,274_CP04618_S130,Taxonomy Id,Taxonomy Lineage
Leptotrichia wadei DSM 19758,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia wadei,Leptotrichia wadei DSM 19758,0,0,0,0,0,0,0,0,184.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122174,k__Bacteria(2);p__Fusobacteria(32066);c__Fusobacteriia(203490);o__Fusobacteriales(203491);f__Leptotrichiaceae(1129771);g__Leptotrichia(32067);s__Leptotrichia wadei(157687);t__Leptotrichia wadei DSM 19758(1122174);
Leptotrichia wadei F0279,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia wadei,Leptotrichia wadei F0279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.44,0,0,0,0,0,888055,k__Bacteria(2);p__Fusobacteria(32066);c__Fusobacteriia(203490);o__Fusobacteriales(203491);f__Leptotrichiaceae(1129771);g__Leptotrichia(32067);s__Leptotrichia wadei(157687);t__Leptotrichia wadei F0279(888055);
Leuconostoc_u_t,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc_u_s,Leuconostoc_u_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.26,384.3,1243,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Leuconostocaceae(81850);g__Leuconostoc(1243);s__Leuconostoc_u_s(1243);t__Leuconostoc_u_t(1243);
Leuconostoc mesenteroides subsp. cremoris ATCC 19254,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc mesenteroides,Leuconostoc mesenteroides subsp. cremoris ATCC 19254,0,0,0,210.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586220,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Leuconostocaceae(81850);g__Leuconostoc(1243);s__Leuconostoc mesenteroides(1245);t__Leuconostoc mesenteroides subsp. cremoris ATCC 19254(586220);
Leuconostoc pseudomesenteroides 1159,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc pseudomesenteroides,Leuconostoc pseudomesenteroides 1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.47,1339246,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Leuconostocaceae(81850);g__Leuconostoc(1243);s__Leuconostoc pseudomesenteroides(33968);t__Leuconostoc pseudomesenteroides 1159(1339246);
Massilioclostridium coli,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Massilioclostridium,Massilioclostridium coli,Massilioclostridium coli,0,0,0,0,98.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870991,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiaceae(31979);g__Massilioclostridium(1935927);s__Massilioclostridium coli(1870991);t__Massilioclostridium coli(1870991);
Mediterraneibacter butyricigenes,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter butyricigenes,Mediterraneibacter butyricigenes,0,104.12,0,0,0,0,0,0,0,623.63,97.56,0,0,0,0,0,0,95.72,0,0,0,0,0,345.38,2316025,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Mediterraneibacter(2316020);s__Mediterraneibacter butyricigenes(2316025);t__Mediterraneibacter butyricigenes(2316025);
Mediterraneibacter massiliensis,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter massiliensis,Mediterraneibacter massiliensis,0,0,0,0,0,0,0,0,0,345.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720300,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Mediterraneibacter(2316020);s__Mediterraneibacter massiliensis(1720300);t__Mediterraneibacter massiliensis(1720300);
Megasphaera micronuciformis F0359,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,Megasphaera micronuciformis F0359,0,0,0,0,0,0,0,0,163.28,0,0,0,0,0,860.78,0,0,0,0,0,0,0,0,0,706434,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Megasphaera(906);s__Megasphaera micronuciformis(187326);t__Megasphaera micronuciformis F0359(706434);
Methanobrevibacter smithii,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Methanobrevibacter smithii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.12,862.03,0,0,0,0,106.6,0,0,2173,k__Archaea(2157);p__Euryarchaeota(28890);c__Methanobacteria(183925);o__Methanobacteriales(2158);f__Methanobacteriaceae(2159);g__Methanobrevibacter(2172);s__Methanobrevibacter smithii(2173);t__Methanobrevibacter smithii(2173);
Methanobrevibacter smithii ATCC 35061,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Methanobrevibacter smithii ATCC 35061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.87,1282.37,420247,k__Archaea(2157);p__Euryarchaeota(28890);c__Methanobacteria(183925);o__Methanobacteriales(2158);f__Methanobacteriaceae(2159);g__Methanobrevibacter(2172);s__Methanobrevibacter smithii(2173);t__Methanobrevibacter smithii ATCC 35061(420247);
Methanobrevibacter smithii DSM 2375,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Methanobrevibacter smithii DSM 2375,0,0,0,0,725.66,0,0,1959.04,0,0,0,0,0,0,0,0,0,664.96,0,0,0,0,0,0,483214,k__Archaea(2157);p__Euryarchaeota(28890);c__Methanobacteria(183925);o__Methanobacteriales(2158);f__Methanobacteriaceae(2159);g__Methanobrevibacter(2172);s__Methanobrevibacter smithii(2173);t__Methanobrevibacter smithii DSM 2375(483214);
Methanosphaera stadtmanae DSM 3091,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae,Methanosphaera stadtmanae DSM 3091,0,0,0,0,2944.73,0,0,147.74,0,0,0,0,0,0,0,212.78,378.83,2293.37,0,0,0,0,0,0,339860,k__Archaea(2157);p__Euryarchaeota(28890);c__Methanobacteria(183925);o__Methanobacteriales(2158);f__Methanobacteriaceae(2159);g__Methanosphaera(2316);s__Methanosphaera stadtmanae(2317);t__Methanosphaera stadtmanae DSM 3091(339860);
Mitsuokella jalaludinii DSM 13811,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,Mitsuokella jalaludinii,Mitsuokella jalaludinii DSM 13811,0,0,0,0,0,0,0,0,0,152.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410665,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Selenomonadales(909929);f__Selenomonadaceae(1843491);g__Mitsuokella(52225);s__Mitsuokella jalaludinii(187979);t__Mitsuokella jalaludinii DSM 13811(1410665);
Mogibacterium_u_t,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium_u_s,Mogibacterium_u_t,0,0,0,0,135.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86331,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Mogibacterium(86331);s__Mogibacterium_u_s(86331);t__Mogibacterium_u_t(86331);
Mogibacterium diversum,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium diversum,Mogibacterium diversum,0,0,93.52,168.91,0,1923.59,126.71,117.42,1295.34,0,0,434.27,0,0,2375.55,140.47,103.92,100.09,333.14,134.97,0,0,0,0,114527,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Mogibacterium(86331);s__Mogibacterium diversum(114527);t__Mogibacterium diversum(114527);
Mogibacterium sp. CM50,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium_u_s,Mogibacterium sp. CM50,0,0,1044.07,0,0,0,0,0,1412.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936375,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Mogibacterium(86331);s__Mogibacterium_u_s(86331);t__Mogibacterium sp. CM50(936375);
Mogibacterium timidum ATCC 33093,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Mogibacterium,Mogibacterium timidum,Mogibacterium timidum ATCC 33093,0,0,1170.79,0,0,0,381.35,0,1419.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401079,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Mogibacterium(86331);s__Mogibacterium timidum(35519);t__Mogibacterium timidum ATCC 33093(1401079);
Neisseria_u_t,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria_u_t,381.52,0,0,0,0,301.59,0,0,114.53,0,0,711.99,0,0,0,0,0,0,0,0,0,0,0,0,482,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria_u_t(482);
Neisseria elongata subsp. glycolytica ATCC 29315,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria elongata,Neisseria elongata subsp. glycolytica ATCC 29315,0,0,2551.11,0,0,0,0,0,459.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546263,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria elongata(495);t__Neisseria elongata subsp. glycolytica ATCC 29315(546263);
Neisseria flavescens SK114,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria flavescens,Neisseria flavescens SK114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.32,0,0,0,0,0,596320,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria flavescens(484);t__Neisseria flavescens SK114(596320);
Neisseria macacae ATCC 33926,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria macacae,Neisseria macacae ATCC 33926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.63,0,0,0,0,0,0,0,0,0,997348,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria macacae(496);t__Neisseria macacae ATCC 33926(997348);
Neisseria meningitidis,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria meningitidis,Neisseria meningitidis,0,0,169.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria meningitidis(487);t__Neisseria meningitidis(487);
Neisseria mucosa,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria mucosa,Neisseria mucosa,0,0,0,0,0,212.24,0,0,0,0,0,0,0,0,199.28,0,0,0,1342.01,0,0,0,0,0,488,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria mucosa(488);t__Neisseria mucosa(488);
Neisseria sicca ATCC 29256,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sicca,Neisseria sicca ATCC 29256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.04,0,0,0,0,0,0,0,0,0,547045,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria sicca(490);t__Neisseria sicca ATCC 29256(547045);
Neisseria sp. HMSC03D10,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria sp. HMSC03D10,335.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581049,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria sp. HMSC03D10(1581049);
Neisseria sp. HMSC078C12,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria sp. HMSC078C12,0,0,0,0,0,234.64,0,0,0,0,0,0,0,0,0,0,0,0,1628.52,0,0,0,0,0,1715075,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria sp. HMSC078C12(1715075);
Neisseria sp. HMSC31F04,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria sp. HMSC31F04,0,0,2502.9,0,0,0,0,0,423.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581075,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria sp. HMSC31F04(1581075);
Neisseria sp. HMSC70E02,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria_u_s,Neisseria sp. HMSC70E02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.07,0,0,0,0,0,0,0,0,0,1608896,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria_u_s(482);t__Neisseria sp. HMSC70E02(1608896);
Neisseria subflava NJ9703,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria subflava,Neisseria subflava NJ9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.81,0,0,0,139.66,0,0,0,0,0,546268,k__Bacteria(2);p__Proteobacteria(1224);c__Betaproteobacteria(28216);o__Neisseriales(206351);f__Neisseriaceae(481);g__Neisseria(482);s__Neisseria subflava(28449);t__Neisseria subflava NJ9703(546268);
Odoribacter splanchnicus DSM 20712,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,Odoribacter splanchnicus DSM 20712,0,0,0,0,0,0,0,0,0,0,144.19,0,0,91.85,0,0,734.41,115.76,0,0,0,0,0,0,709991,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Odoribacteraceae(1853231);g__Odoribacter(283168);s__Odoribacter splanchnicus(28118);t__Odoribacter splanchnicus DSM 20712(709991);
Olsenella sp. GAM18,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella_u_s,Olsenella sp. GAM18,0,0,0,0,0,0,0,0,0,4077.18,0,0,0,0,0,110.38,694.9,585.21,0,0,0,0,0,0,2109685,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Atopobiaceae(1643824);g__Olsenella(133925);s__Olsenella_u_s(133925);t__Olsenella sp. GAM18(2109685);
Olsenella sp. Marseille-P4518,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella_u_s,Olsenella sp. Marseille-P4518,0,0,0,0,0,0,0,0,0,0,752.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2138161,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Atopobiaceae(1643824);g__Olsenella(133925);s__Olsenella_u_s(133925);t__Olsenella sp. Marseille-P4518(2138161);
Olsenella sp. oral taxon 807,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella_u_s,Olsenella sp. oral taxon 807,0,0,0,0,0,454.81,0,0,3107.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712411,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Atopobiaceae(1643824);g__Olsenella(133925);s__Olsenella_u_s(133925);t__Olsenella sp. oral taxon 807(712411);
Olsenella uli DSM 7084,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli,Olsenella uli DSM 7084,0,0,0,0,0,156.97,934.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633147,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Atopobiaceae(1643824);g__Olsenella(133925);s__Olsenella uli(133926);t__Olsenella uli DSM 7084(633147);
Olsenella uli MSTE5,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli,Olsenella uli MSTE5,0,0,0,0,0,0,0,0,946.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190621,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Coriobacteriales(84999);f__Atopobiaceae(1643824);g__Olsenella(133925);s__Olsenella uli(133926);t__Olsenella uli MSTE5(1190621);
Oribacterium_u_t,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium_u_s,Oribacterium_u_t,0,0,0,0,0,123.4,0,0,268.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265975,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium_u_s(265975);t__Oribacterium_u_t(265975);
Oribacterium asaccharolyticum ACB7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,Oribacterium asaccharolyticum ACB7,0,0,0,0,0,0,138.88,0,0,0,0,0,0,0,164.58,0,0,0,0,0,0,0,0,0,796944,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium asaccharolyticum(1501332);t__Oribacterium asaccharolyticum ACB7(796944);
Oribacterium parvum,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Oribacterium parvum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.82,0,0,0,0,1501329,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium parvum(1501329);t__Oribacterium parvum(1501329);
Oribacterium parvum ACB1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium parvum,Oribacterium parvum ACB1,0,0,0,0,0,0,236.6,0,0,0,0,0,0,0,295.13,0,0,0,302.79,0,0,0,0,0,796943,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium parvum(1501329);t__Oribacterium parvum ACB1(796943);
Oribacterium sinus F0268,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium sinus,Oribacterium sinus F0268,0,0,84.27,0,0,233.29,181.2,0,80.58,0,0,0,0,0,393.58,0,0,0,101.5,0,0,0,0,0,585501,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium sinus(237576);t__Oribacterium sinus F0268(585501);
Oribacterium sp. oral taxon 108 str. F0425,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacterium_u_s,Oribacterium sp. oral taxon 108 str. F0425,0,0,0,0,0,0,131.77,0,0,0,0,0,0,0,137.63,0,0,0,0,0,0,0,0,0,904296,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Oribacterium(265975);s__Oribacterium_u_s(265975);t__Oribacterium sp. oral taxon 108 str. F0425(904296);
Oscillibacter sp. ER4,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter_u_s,Oscillibacter sp. ER4,0,0,0,0,3154.3,0,0,277,0,653.41,2222.32,0,0,0,0,0,3173.83,0,0,0,0,0,0,1311.22,1519439,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Oscillospiraceae(216572);g__Oscillibacter(459786);s__Oscillibacter_u_s(459786);t__Oscillibacter sp. ER4(1519439);
Oscillibacter_u_t,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter_u_s,Oscillibacter_u_t,0,0,0,0,0,0,0,0,0,160.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459786,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Oscillospiraceae(216572);g__Oscillibacter(459786);s__Oscillibacter_u_s(459786);t__Oscillibacter_u_t(459786);
Parabacteroides_u_t,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_u_s,Parabacteroides_u_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.9,375288,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides_u_s(375288);t__Parabacteroides_u_t(375288);
Parabacteroides distasonis,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,Parabacteroides distasonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.91,0,0,0,0,0,0,0,823,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides distasonis(823);t__Parabacteroides distasonis(823);
Parabacteroides merdae,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,Parabacteroides merdae,0,0,0,0,0,0,0,154.65,0,0,0,0,0,0,0,0,0,120.95,0,0,0,0,0,0,46503,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides merdae(46503);t__Parabacteroides merdae(46503);
Parabacteroides merdae ATCC 43184,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,Parabacteroides merdae ATCC 43184,0,0,0,0,0,0,0,0,0,0,231.02,0,0,0,0,0,0,0,0,0,0,0,0,0,411477,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides merdae(46503);t__Parabacteroides merdae ATCC 43184(411477);
Parabacteroides merdae CL03T12C32,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,Parabacteroides merdae CL03T12C32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.57,0,0,0,0,0,102.04,0,999420,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides merdae(46503);t__Parabacteroides merdae CL03T12C32(999420);
Parabacteroides sp. 20_3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_u_s,Parabacteroides sp. 20_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.46,0,0,0,0,0,0,0,469591,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides_u_s(375288);t__Parabacteroides sp. 20_3(469591);
Parabacteroides sp. OF01-14,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_u_s,Parabacteroides sp. OF01-14,0,0,0,0,0,0,0,0,0,0,365.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2293123,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Tannerellaceae(2005525);g__Parabacteroides(375288);s__Parabacteroides_u_s(375288);t__Parabacteroides sp. OF01-14(2293123);
Paraprevotella clara YIT 11840,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,Paraprevotella clara YIT 11840,0,0,0,0,0,0,0,138.88,0,0,595.31,0,0,0,0,103.04,532.54,312.08,0,0,0,0,0,0,762968,k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Prevotellaceae(171552);g__Paraprevotella(577309);s__Paraprevotella clara(454154);t__Paraprevotella clara YIT 11840(762968);
